Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,month,day
2014-05-11,2,85,63,74,M,55,61,0, 9,-,-,TSRA,M,M,M,0.41,29.26,29.90,7.8,17,10.1,5,161
2014-05-12,1,84,64,74,17,64,67,0, 9,0435,1901,TS TSRA BR,0,M,0.0,2.09,29.13,29.85,6.6,19,12.0,5,162
2014-05-12,2,86,65,76,M,67,70,0,11,-,-,TS RA BR,M,M,M,0.03,29.20,29.84,11.1,19,12.5,5,162
2014-05-13,1,67,52,60, 2,53,56,5, 0,0434,1902,RA BR,0,M,0.0,0.12,29.29,29.98,9.5,26,12.3,5,163
2014-05-13,2,70,54,62,M,55,58,3, 0,-,-,RA,M,M,M,0.14,29.35,29.97,8.1,25,10.8,5,163
2014-05-14,1,56,44,50,-8,39,46,15, 0,0433,1903,RA BR,0,M,0.0,0.02,29.36,30.09,10.9,2,12.0,5,164
2014-05-14,2,57,44,51,M,41,48,14, 0,-,-,RA BR,M,M,M,0.06,29.41,30.08,11.4,1,12.5,5,164
2014-05-15,1,55,40,48,-10,35,41,17, 0,0432,1904,RA,0,M,0.0,0.19,29.26,30.00,10.3,1,13.6,5,165
2014-05-15,2,57,42,50,M,38,43,15, 0,-,-,RA BR,M,M,M,0.26,29.32,30.00,9.2,1,13.6,5,165
2014-05-16,1,46,37,42,-17,34,38,23, 0,0431,1905,RA DZ,0,M,0.0,0.10,29.33,30.05,4.9,6,8.0,5,166
2014-05-16,2,45,41,43,M,37,40,22, 0,-,-,RA,M,M,M,0.08,29.39,30.06,6.6,5,9.1,5,166
2014-05-17,1,60,39,50,-9,33,42,15, 0,0430,1906,BR,0,M,0.0,0.00,29.40,30.12,7.7,26,8.5,5,167
2014-05-17,2,61,41,51,M,34,44,14, 0,-,-,BR,M,M,M,0.00,29.47,30.14,7.6,24,8.2,5,167
2014-05-18,1,69,47,58,-2,37,48,7, 0,0429,1907, ,0,M,0.0,0.00,29.47,30.19,9.8,22,10.5,5,168
2014-05-18,2,70,48,59,M,38,49,6, 0,-,-, ,M,M,M,0.00,29.54,30.20,8.5,21,9.2,5,168
2014-05-19,1,69,45,57,-3,40,50,8, 0,0428,1908,RA,0,M,0.0,  T,29.34,30.10,12.7,16,13.3,5,169
2014-05-19,2,71,53,62,M,40,52,3, 0,-,-,RA,M,M,M,  T,29.41,30.10,11.3,16,12.0,5,169
2014-05-20,1,85,62,74,13,58,63,0, 9,0427,1909,TS TSRA RA BR,0,M,0.0,0.82,29.12,29.86,9.9,20,11.1,5,170
2014-05-20,2,87,63,75,M,60,65,0,10,-,-,TS TSRA BR,M,M,M,0.64,29.19,29.85,10.5,20,11.9,5,170
2014-05-21,1,86,63,75,14,55,63,0,10,0426,1910,RA BR HZ,0,M,0.0,0.01,29.16,29.86,4.4,31,7.5,5,171
2014-05-21,2,89,68,79,M,58,66,0,14,-,-,HZ,M,M,M,0.01,29.21,29.84,4.8,30,7.9,5,171
2014-05-22,1,70,53,62, 1,47,54,3, 0,0425,1911, ,0,M,0.0,0.00,29.36,30.06,4.0,5,6.8,5,172
2014-05-22,2,69,54,62,M,50,56,3, 0,-,-, ,M,M,M,0.00,29.42,30.05,5.4,5,7.5,5,172
2014-05-23,1,69,48,59,-2,43,51,6, 0,0425,1912, ,0,M,0.0,0.00,29.47,30.18,6.2,5,6.5,5,173
2014-05-23,2,68,51,60,M,46,52,5, 0,-,-, ,M,M,M,0.00,29.52,30.17,5.1,5,6.0,5,173
2014-05-24,1,74,47,61,-1,42,52,4, 0,0424,1913, ,0,M,0.0,0.00,29.44,30.18,3.9,6,5.2,5,174
2014-05-24,2,74,50,62,M,45,53,3, 0,-,-, ,M,M,M,0.00,29.50,30.17,3.2,7,4.6,5,174
2014-05-25,1,83,50,67, 5,46,56,0, 2,0423,1914, ,0,M,0.0,0.00,29.35,30.08,2.3,15,5.0,5,175
2014-05-25,2,85,54,70,M,49,58,0, 5,-,-, ,M,M,M,0.00,29.41,30.08,1.7,15,4.5,5,175
2014-05-26,1,87,61,74,12,59,65,0, 9,0422,1915, ,0,M,0.0,0.00,29.25,29.98,5.9,21,7.5,5,176
2014-05-26,2,90,67,79,M,62,67,0,14,-,-,TS,M,M,M,0.08,29.31,29.97,6.3,21,7.7,5,176
2014-05-27,1,85,58,72,10,61,65,0, 7,0422,1916,RA BR,0,M,0.0,0.21,29.21,29.91,5.3,25,10.0,5,177
2014-05-27,2,85,61,73,M,65,68,0, 8,-,-,RA BR,M,M,M,0.50,29.26,29.90,5.3,24,9.7,5,177
2014-05-28,1,71,56,64, 1,49,55,1, 0,0421,1916,RA BR,0,M,0.0,0.03,29.29,30.00,9.1,4,9.3,5,178
2014-05-28,2,73,58,66,M,54,59,0, 1,-,-,RA BR HZ,M,M,M,0.68,29.35,29.99,8.3,4,9.1,5,178
2014-05-29,1,76,54,65, 1,51,57,0, 0,0421,1917, ,0,M,0.0,0.00,29.38,30.09,8.4,5,9.0,5,179
2014-05-29,2,77,57,67,M,55,59,0, 2,-,-, ,M,M,M,0.00,29.42,30.07,8.8,4,9.7,5,179
2014-05-30,1,79,53,66, 2,49,57,0, 1,0420,1918, ,0,M,0.0,0.00,29.44,30.15,6.1,6,7.0,5,180
2014-05-30,2,79,57,68,M,53,59,0, 3,-,-, ,M,M,M,0.00,29.49,30.13,7.1,7,8.0,5,180
2014-05-31,1,88,54,71, 7,50,59,0, 6,0420,1919, ,0,M,0.0,0.00,29.39,30.12,5.8,12,8.0,5,181
2014-05-31,2,89,60,75,M,53,62,0,10,-,-, ,M,M,M,0.00,29.45,30.10,5.1,11,7.4,5,181
2014-06-01,1,90,63,77,13,59,66,0,12,0419,1920, ,0,M,0.0,  T,29.24,29.96,12.9,18,13.0,6,181
2014-06-01,2,92,69,81,M,60,68,0,16,-,-, ,M,M,M,  T,29.31,29.95,12.0,18,12.1,6,181
2014-06-02,1,83,68,76,12,62,67,0,11,0419,1920,RA,0,M,0.0,0.14,29.11,29.83,13.2,22,14.6,6,182
2014-06-02,2,85,69,77,M,65,70,0,12,-,-, ,M,M,M,0.20,29.18,29.82,13.4,22,15.0,6,182
2014-06-03,1,81,66,74,10,50,60,0, 9,0418,1921, ,0,M,0.0,0.00,29.18,29.89,7.2,28,9.8,6,183
2014-06-03,2,82,70,76,M,53,62,0,11,-,-, ,M,M,M,0.00,29.24,29.88,3.7,29,10.5,6,183
2014-06-04,1,70,55,63,-1,53,57,2, 0,0418,1922,RA BR,0,M,0.0,0.19,29.13,29.85,7.8,6,9.3,6,184
2014-06-04,2,72,58,65,M,56,59,0, 0,-,-,RA BR,M,M,M,0.12,29.18,29.84,8.5,6,10.9,6,184
2014-06-05,1,76,52,64,-1,42,53,1, 0,0417,1923, ,0,M,0.0,0.00,29.23,29.95,5.0,6,6.0,6,185
2014-06-05,2,75,56,66,M,44,55,0, 1,-,-, ,M,M,M,0.00,29.29,29.94,6.5,6,7.8,6,185
2014-06-06,1,81,49,65,-1,40,54,0, 0,0417,1923, ,0,M,0.0,0.00,29.26,29.98,3.9,11,4.9,6,186
2014-06-06,2,82,54,68,M,42,55,0, 3,-,-, ,M,M,M,0.00,29.32,29.97,4.8,9,5.6,6,186
2014-06-07,1,84,57,71, 5,50,59,0, 6,0417,1924,RA,0,M,0.0,0.08,29.18,29.91,3.3,9,7.7,6,187
2014-06-07,2,85,62,74,M,51,60,0, 9,-,-,RA,M,M,M,0.12,29.23,29.89,4.2,10,7.1,6,187
2014-06-08,1,72,54,63,-3,44,53,2, 0,0417,1925,RA,0,M,0.0,0.23,29.28,29.98,13.9,2,14.1,6,188
2014-06-08,2,70,55,63,M,48,55,2, 0,-,-,RA BR,M,M,M,0.21,29.33,29.97,15.4,1,15.7,6,188
2014-06-09,1,78,55,67, 1,48,55,0, 2,0416,1925, ,0,M,0.0,0.00,29.24,29.96,7.7,4,8.5,6,189
2014-06-09,2,79,56,68,M,52,58,0, 3,-,-, ,M,M,M,0.00,29.29,29.94,6.3,4,8.0,6,189
2014-06-10,1,66,56,61,-6,51,55,4, 0,0416,1926,RA BR,0,M,0.0,1.26,29.12,29.87,10.0,3,10.3,6,190
2014-06-10,2,70,59,65,M,56,59,0, 0,-,-,RA DZ BR,M,M,M,0.45,29.17,29.85,8.3,3,9.1,6,190
2014-06-11,1,67,57,62,-5,55,58,3, 0,0416,1926,RA DZ BR,0,M,0.0,0.52,29.00,29.71,6.4,34,7.4,6,191
2014-06-11,2,69,62,66,M,60,62,0, 1,-,-,RA DZ BR HZ,M,M,M,0.03,29.05,29.70,2.2,36,5.8,6,191
2014-06-12,1,79,58,69, 1,56,62,0, 4,0416,1927,DZ BR,0,M,0.0,  T,29.08,29.78,8.6,27,10.0,6,192
2014-06-12,2,82,63,73,M,59,64,0, 8,-,-,DZ BR,M,M,M,0.01,29.13,29.77,8.9,26,9.8,6,192
2014-06-13,1,75,55,65,-3,41,52,0, 0,0416,1927, ,0,M,0.0,0.00,29.26,29.96,6.4,31,9.8,6,193
2014-06-13,2,75,57,66,M,45,55,0, 1,-,-, ,M,M,M,0.00,29.32,29.95,3.4,34,7.5,6,193
2014-06-14,1,79,52,66,-2,43,55,0, 1,0416,1928, ,0,M,0.0,0.00,29.31,30.03,7.8,17,8.3,6,194
2014-06-14,2,80,57,69,M,43,56,0, 4,-,-, ,M,M,M,0.00,29.37,30.02,7.5,17,8.6,6,194
2014-06-15,1,84,60,72, 4,55,63,0, 7,0416,1928, ,0,M,0.0,0.00,29.17,29.89,14.3,19,15.7,6,195
2014-06-15,2,86,64,75,M,58,65,0,10,-,-, ,M,M,M,  T,29.24,29.89,13.4,19,14.5,6,195
2014-06-16,1,88,67,78, 9,61,67,0,13,0416,1929, ,0,M,0.0,0.00,29.24,29.97,7.4,21,8.7,6,196
2014-06-16,2,90,69,80,M,64,70,0,15,-,-, ,M,M,M,0.00,29.31,29.96,7.1,21,8.8,6,196
2014-06-17,1,91,77,84,15,64,70,0,19,0416,1929,RA,0,M,0.0,  T,29.15,29.86,9.1,22,12.6,6,197
2014-06-17,2,93,79,86,M,68,74,0,21,-,-, ,M,M,M,0.00,29.22,29.85,11.5,21,13.9,6,197
2014-06-18,1,82,61,72, 2,63,66,0, 7,0416,1929,TS TSRA BR HZ,0,M,0.0,0.65,29.24,29.93,2.0,23,10.2,6,198
2014-06-18,2,85,63,74,M,67,70,0, 9,-,-,TS TSRA RA BR,M,M,M,0.80,29.29,29.92,3.3,23,10.6,6,198
2014-06-19,1,79,59,69,-1,61,64,0, 4,0416,1930,TSRA FG+ BR HZ,0,M,0.0,0.32,29.33,30.04,6.0,7,8.2,6,199
2014-06-19,2,82,60,71,M,66,68,0, 6,-,-,TSRA RA BR HZ,M,M,M,0.39,29.39,30.03,5.4,6,7.6,6,199
2014-06-20,1,85,63,74, 4,63,67,0, 9,0416,1930,BR HZ,0,M,0.0,0.01,29.23,29.94,2.6,30,8.5,6,200
2014-06-20,2,86,66,76,M,67,70,0,11,-,-,RA BR VCFG,M,M,M,0.03,29.28,29.93,2.6,29,8.8,6,200
2014-06-21,1,84,60,72, 2,62,65,0, 7,0416,1930,RA BR,0,M,0.0,1.28,29.21,29.92,0.7,17,7.3,6,201
2014-06-21,2,85,63,74,M,65,67,0, 9,-,-,RA BR,M,M,M,0.73,29.26,29.91,2.1,17,6.5,6,201
2014-06-22,1,82,63,73, 3,61,64,0, 8,0417,1931,FG+ BR HZ,0,M,0.0,0.00,29.16,29.88,4.4,7,4.9,6,202
2014-06-22,2,82,66,74,M,64,67,0, 9,-,-,BR,M,M,M,0.00,29.23,29.87,4.8,8,5.8,6,202
2014-06-23,1,81,66,74, 4,65,68,0, 9,0417,1931,RA BR,0,M,0.0,0.05,29.11,29.83,2.9,22,5.5,6,203
2014-06-23,2,84,69,77,M,69,71,0,12,-,-,RA BR,M,M,M,0.16,29.18,29.82,1.9,22,5.5,6,203
2014-06-24,1,87,70,79, 8,65,69,0,14,0417,1931,TSRA RA,0,M,0.0,0.41,29.15,29.85,0.8,36,4.7,6,204
2014-06-24,2,85,70,78,M,70,72,0,13,-,-,RA BR,M,M,M,1.15,29.21,29.83,0.9,15,5.7,6,204
2014-06-25,1,80,59,70,-1,58,61,0, 5,0417,1931,FG+ FG BR HZ,0,M,0.0,  T,29.28,29.98,6.8,4,7.3,6,205
2014-06-25,2,79,62,71,M,63,65,0, 6,-,-,BR HZ,M,M,M,0.02,29.34,29.96,5.3,4,6.2,6,205
2014-06-26,1,78,59,69,-2,57,61,0, 4,0418,1931,BR HZ,0,M,0.0,0.00,29.34,30.04,6.2,5,6.8,6,206
2014-06-26,2,77,60,69,M,60,63,0, 4,-,-,BR HZ,M,M,M,0.00,29.38,30.03,5.5,6,7.1,6,206
2014-06-27,1,88,59,74, 3,62,67,0, 9,0418,1931,FG BR HZ,0,M,0.0,  T,29.28,30.00,7.9,16,9.8,6,207
2014-06-27,2,91,62,77,M,65,70,0,12,-,-,BR HZ,M,M,M,0.00,29.34,29.98,7.2,16,9.0,6,207
2014-06-28,1,87,71,79, 8,67,70,0,14,0419,1931, ,0,M,0.0,0.00,29.23,29.96,11.8,18,12.1,6,208
2014-06-28,2,88,75,82,M,70,73,0,17,-,-,TS TSRA,M,M,M,0.16,29.31,29.95,11.1,17,11.7,6,208
2014-06-29,1,85,69,77, 6,67,71,0,12,0419,1931,RA,0,M,0.0,0.07,29.20,29.90,12.3,21,12.9,6,209
2014-06-29,2,88,71,80,M,70,73,0,15,-,-, ,M,M,M,0.04,29.26,29.89,12.4,21,13.2,6,209
2014-06-30,1,87,67,77, 5,67,70,0,12,0419,1931,TS TSRA RA,0,M,0.0,2.60,29.05,29.77,6.3,20,12.6,6,210
2014-06-30,2,88,68,78,M,71,73,0,13,-,-,TS TSRA RA BR,M,M,M,2.06,29.10,29.75,9.0,19,12.7,6,210
2014-07-01,1,80,67,74, 2,60,65,0, 9,0420,1931,RA,0,M,0.0,  T,29.02,29.72,12.3,24,12.4,7,211
2014-07-01,2,84,68,76,M,64,68,0,11,-,-,RA DZ BR,M,M,M,0.04,29.08,29.71,14.9,24,14.6,7,211
2014-07-02,1,70,56,63,-9,53,57,2, 0,0420,1931,RA DZ BR HZ,0,M,0.0,0.12,29.23,29.92,5.3,30,9.6,7,212
2014-07-02,2,74,58,66,M,56,60,0, 1,-,-,RA DZ BR HZ,M,M,M,0.12,29.28,29.90,6.3,30,9.7,7,212
2014-07-03,1,76,56,66,-6,48,56,0, 1,0421,1931,RA,0,M,0.0,0.07,29.41,30.11,2.2,30,6.8,7,213
2014-07-03,2,75,57,66,M,51,58,0, 1,-,-,RA DZ BR,M,M,M,0.05,29.47,30.10,1.8,1,7.0,7,213
2014-07-04,1,79,58,69,-3,48,57,0, 4,0422,1930,HZ,0,M,0.0,0.00,29.54,30.26,2.9,6,7.2,7,214
2014-07-04,2,79,60,70,M,50,59,0, 5,-,-,HZ,M,M,M,0.00,29.60,30.25,2.8,6,7.1,7,214
2014-07-05,1,77,60,69,-3,54,60,0, 4,0422,1930,RA HZ,0,M,0.0,  T,29.41,30.16,8.0,21,8.3,7,215
2014-07-05,2,79,63,71,M,55,62,0, 6,-,-,RA HZ,M,M,M,0.01,29.47,30.15,9.2,21,9.6,7,215
2014-07-06,1,87,63,75, 3,63,68,0,10,0423,1930, ,0,M,0.0,0.00,29.10,29.85,11.8,22,12.3,7,216
2014-07-06,2,89,66,78,M,66,70,0,13,-,-, ,M,M,M,0.00,29.17,29.84,12.5,22,12.9,7,216
2014-07-07,1,88,71,80, 8,63,69,0,15,0423,1930,TSRA,0,M,0.0,0.63,29.00,29.72,6.9,27,8.6,7,217
2014-07-07,2,89,72,81,M,66,71,0,16,-,-,TSRA,M,M,M,0.48,29.05,29.70,9.1,27,10.3,7,217
2014-07-08,1,81,66,74, 1,59,65,0, 9,0424,1929,TSRA,0,M,0.0,0.54,29.01,29.70,10.9,28,12.0,7,218
2014-07-08,2,84,70,77,M,62,68,0,12,-,-,RA,M,M,M,0.48,29.07,29.69,11.5,27,13.0,7,218
2014-07-09,1,80,62,71,-2,54,61,0, 6,0425,1929, ,0,M,0.0,0.00,29.25,29.93,6.8,32,8.4,7,219
2014-07-09,2,81,64,73,M,58,64,0, 8,-,-, ,M,M,M,0.00,29.31,29.91,3.0,1,6.1,7,219
2014-07-10,1,79,60,70,-3,53,60,0, 5,0425,1929, ,0,M,0.0,0.00,29.42,30.13,4.1,10,4.4,7,220
2014-07-10,2,78,63,71,M,56,62,0, 6,-,-, ,M,M,M,0.00,29.49,30.11,4.5,9,5.4,7,220
2014-07-11,1,81,60,71,-2,54,61,0, 6,0426,1928,RA,0,M,0.0,0.01,29.42,30.14,5.1,18,5.4,7,221
2014-07-11,2,83,63,73,M,54,63,0, 8,-,-, ,M,M,M,  T,29.48,30.13,5.5,17,6.5,7,221
2014-07-12,1,80,70,75, 2,66,69,0,10,0427,1928,RA BR,0,M,0.0,0.47,29.23,29.97,9.1,20,10.5,7,222
2014-07-12,2,81,70,76,M,69,72,0,11,-,-,TSRA RA BR,M,M,M,3.31,29.30,29.96,8.6,21,10.6,7,222
2014-07-13,1,85,68,77, 4,61,67,0,12,0428,1927, ,0,M,0.0,0.01,29.18,29.90,8.9,28,9.7,7,223
2014-07-13,2,86,71,79,M,65,69,0,14,-,-, ,M,M,M,0.04,29.24,29.88,9.1,27,10.0,7,223
2014-07-14,1,80,61,71,-2,54,61,0, 6,0428,1927, ,0,M,0.0,0.20,29.11,29.83,7.3,31,8.1,7,224
2014-07-14,2,81,64,73,M,57,63,0, 8,-,-, ,M,M,M,0.37,29.17,29.81,5.9,30,7.4,7,224
2014-07-15,1,70,55,63,-11,50,56,2, 0,0429,1926,RA,0,M,0.0,0.05,29.21,29.91,10.0,30,10.5,7,225
2014-07-15,2,71,57,64,M,53,58,1, 0,-,-,RA,M,M,M,0.05,29.26,29.91,10.0,29,10.4,7,225
2014-07-16,1,72,55,64,-10,47,55,1, 0,0430,1925, ,0,M,0.0,0.00,29.29,30.00,3.3,2,7.4,7,226
2014-07-16,2,73,56,65,M,50,57,0, 0,-,-, ,M,M,M,0.00,29.36,30.00,3.2,2,7.1,7,226
2014-07-17,1,78,54,66,-8,50,57,0, 1,0431,1925, ,0,M,0.0,0.00,29.37,30.08,3.0,12,5.5,7,227
2014-07-17,2,78,58,68,M,53,60,0, 3,-,-, ,M,M,M,0.00,29.43,30.07,2.5,15,5.1,7,227
2014-07-18,1,79,59,69,-5,53,60,0, 4,0432,1924, ,0,M,0.0,0.00,29.39,30.12,5.7,14,6.9,7,228
2014-07-18,2,81,64,73,M,55,62,0, 8,-,-, ,M,M,M,0.00,29.46,30.10,4.9,16,6.2,7,228
2014-07-19,1,80,57,69,-5,52,60,0, 4,0433,1923,HZ,0,M,0.0,0.00,29.33,30.05,4.2,11,4.6,7,229
2014-07-19,2,80,62,71,M,56,63,0, 6,-,-, ,M,M,M,0.00,29.39,30.04,3.2,9,4.3,7,229
2014-07-20,1,82,60,71,-3,56,63,0, 6,0433,1923, ,0,M,0.0,0.00,29.31,30.03,4.0,22,4.5,7,230
2014-07-20,2,84,66,75,M,59,65,0,10,-,-, ,M,M,M,0.00,29.37,30.01,3.8,23,4.4,7,230
2014-07-21,1,86,63,75, 1,61,66,0,10,0434,1922, ,0,M,0.0,0.00,29.34,30.05,6.9,20,7.2,7,231
2014-07-21,2,87,68,78,M,63,69,0,13,-,-, ,M,M,M,0.00,29.41,30.04,7.6,19,8.0,7,231
2014-07-22,1,90,69,80, 6,67,71,0,15,0435,1921,TS,0,M,0.0,0.01,29.27,29.97,8.3,22,11.9,7,232
2014-07-22,2,91,72,82,M,70,74,0,17,-,-,TSRA BR,M,M,M,0.19,29.34,29.96,9.6,21,12.9,7,232
2014-07-23,1,75,59,67,-7,51,58,0, 2,0436,1920, ,0,M,0.0,0.00,29.41,30.12,15.7,2,16.1,7,233
2014-07-23,2,76,64,70,M,56,61,0, 5,-,-, ,M,M,M,0.00,29.47,M,16.4,2,16.7,7,233
2014-07-24,1,75,57,66,-8,47,56,0, 1,0437,1919, ,0,M,0.0,0.00,29.39,30.11,6.2,5,8.8,7,234
2014-07-24,2,75,60,68,M,52,59,0, 3,-,-, ,M,M,M,0.00,29.44,30.10,5.0,4,8.2,7,234
2014-07-25,1,75,55,65,-9,54,60,0, 0,0438,1918, ,0,M,0.0,  T,29.24,29.98,8.4,21,9.1,7,235
2014-07-25,2,77,60,69,M,57,62,0, 4,-,-, ,M,M,M,  T,29.31,29.97,8.7,21,9.2,7,235
2014-07-26,1,84,68,76, 2,63,67,0,11,0439,1918, ,0,M,0.0,0.00,29.10,29.83,3.9,24,5.5,7,236
2014-07-26,2,85,70,78,M,67,70,0,13,-,-, ,M,M,M,0.00,29.16,29.81,7.0,23,8.1,7,236
2014-07-27,1,87,65,76, 2,59,66,0,11,0440,1917,RA BR HZ,0,M,0.0,0.02,29.08,29.77,12.2,30,15.0,7,237
2014-07-27,2,89,66,78,M,62,68,0,13,-,-,BR,M,M,M,0.04,29.13,29.75,11.4,30,14.2,7,237
2014-07-28,1,73,59,66,-8,48,56,0, 1,0441,1916, ,0,M,0.0,0.00,29.33,30.03,9.2,36,11.1,7,238
2014-07-28,2,73,62,68,M,50,58,0, 3,-,-, ,M,M,M,0.00,29.38,30.01,10.0,36,12.2,7,238
2014-07-29,1,81,58,70,-4,53,60,0, 5,0442,1915, ,0,M,0.0,0.01,29.28,30.00,8.4,30,9.6,7,239
2014-07-29,2,81,60,71,M,55,62,0, 6,-,-, ,M,M,M,0.00,29.34,29.99,4.8,29,8.0,7,239
2014-07-30,1,79,59,69,-5,54,60,0, 4,0443,1914, ,0,M,0.0,0.00,29.29,30.01,2.2,33,7.0,7,240
2014-07-30,2,80,61,71,M,58,62,0, 6,-,-, ,M,M,M,0.00,29.36,30.00,1.1,6,5.4,7,240
2014-07-31,1,84,59,72,-2,55,62,0, 7,0444,1913, ,0,M,0.0,0.00,29.30,30.01,8.0,26,8.4,7,241
2014-07-31,2,85,63,74,M,59,65,0, 9,-,-,BR HZ,M,M,M,0.00,29.36,30.00,7.6,25,8.5,7,241
2014-08-01,1,85,62,74, 1,56,63,0, 9,0445,1911, ,0,M,0.0,0.15,29.34,30.06,2.4,22,6.9,8,241
2014-08-01,2,83,67,75,M,60,65,0,10,-,-,TSRA RA HZ,M,M,M,0.21,29.41,30.05,5.5,23,7.3,8,241
2014-08-02,1,86,59,73, 0,53,61,0, 8,0446,1910, ,0,M,0.0,0.00,29.40,30.11,1.6,4,4.2,8,242
2014-08-02,2,84,63,74,M,56,63,0, 9,-,-, ,M,M,M,0.00,29.46,30.10,2.6,5,4.6,8,242
2014-08-03,1,87,62,75, 2,58,65,0,10,0447,1909, ,0,M,0.0,0.00,29.38,30.09,4.5,26,6.9,8,243
2014-08-03,2,87,66,77,M,62,67,0,12,-,-, ,M,M,M,0.00,29.44,30.08,2.6,20,6.5,8,243
2014-08-04,1,87,67,77, 4,60,65,0,12,0448,1908,TSRA RA BR,0,M,0.0,2.76,29.34,30.06,0.4,33,7.5,8,244
2014-08-04,2,88,68,78,M,64,69,0,13,-,-,TSRA RA BR,M,M,M,1.82,29.39,30.04,3.3,30,8.9,8,244
2014-08-05,1,80,64,72,-1,62,65,0, 7,0449,1907,BR HZ,0,M,0.0,  T,29.31,30.03,4.8,3,6.3,8,245
2014-08-05,2,80,68,74,M,66,69,0, 9,-,-,RA BR,M,M,M,0.07,29.37,30.01,2.3,4,5.2,8,245
2014-08-06,1,80,62,71,-2,54,61,0, 6,0450,1906, ,0,M,0.0,0.00,29.34,30.05,5.1,3,6.3,8,246
2014-08-06,2,81,65,73,M,57,64,0, 8,-,-, ,M,M,M,0.00,29.39,30.03,4.8,3,6.3,8,246
2014-08-07,1,81,61,71,-2,56,63,0, 6,0451,1904, ,0,M,0.0,0.00,29.34,30.06,8.3,8,9.0,8,247
2014-08-07,2,81,69,75,M,61,66,0,10,-,-, ,M,M,M,0.00,29.40,30.04,8.7,9,9.3,8,247
2014-08-08,1,82,66,74, 1,57,64,0, 9,0452,1903, ,0,M,0.0,0.00,29.34,30.05,10.1,7,10.7,8,248
2014-08-08,2,82,70,76,M,60,66,0,11,-,-, ,M,M,M,0.00,29.39,30.03,10.7,7,11.1,8,248
2014-08-09,1,80,66,73, 0,57,63,0, 8,0453,1902, ,0,M,0.0,0.00,29.34,30.07,8.6,6,9.1,8,249
2014-08-09,2,80,68,74,M,59,65,0, 9,-,-, ,M,M,M,0.00,29.39,30.04,9.7,6,10.5,8,249
2014-08-10,1,81,69,75, 2,59,65,0,10,0454,1900, ,0,M,0.0,0.00,29.28,30.00,7.7,4,8.6,8,250
2014-08-10,2,82,71,77,M,62,67,0,12,-,-, ,M,M,M,0.00,29.33,29.98,7.2,4,8.4,8,250
2014-08-11,1,82,67,75, 2,63,67,0,10,0455,1859,TSRA RA BR,0,M,0.0,0.85,29.11,29.84,4.4,32,6.8,8,251
2014-08-11,2,84,68,76,M,67,69,0,11,-,-,RA BR,M,M,M,1.16,29.17,29.83,4.0,31,8.1,8,251
2014-08-12,1,70,61,66,-7,55,59,0, 1,0456,1858,RA,0,M,0.0,0.07,29.17,29.87,11.2,32,12.0,8,252
2014-08-12,2,70,63,67,M,59,62,0, 2,-,-,RA BR,M,M,M,0.16,29.23,29.86,9.7,31,11.2,8,252
2014-08-13,1,82,57,70,-3,55,61,0, 5,0457,1856, ,0,M,0.0,0.00,29.29,29.99,4.6,31,9.3,8,253
2014-08-13,2,83,59,71,M,59,63,0, 6,-,-, ,M,M,M,0.00,29.34,29.98,3.4,31,8.0,8,253
2014-08-14,1,72,57,65,-7,48,56,0, 0,0458,1855, ,0,M,0.0,0.00,29.35,30.07,7.0,5,7.7,8,254
2014-08-14,2,73,61,67,M,50,58,0, 2,-,-, ,M,M,M,0.00,29.41,30.05,7.6,5,8.9,8,254
2014-08-15,1,78,52,65,-7,50,58,0, 0,0459,1854, ,0,M,0.0,0.00,29.28,30.02,5.2,24,6.0,8,255
2014-08-15,2,79,55,67,M,51,59,0, 2,-,-, ,M,M,M,0.00,29.35,30.01,5.5,23,6.2,8,255
2014-08-16,1,82,62,72, 0,61,65,0, 7,0500,1852, ,0,M,0.0,0.00,29.20,29.91,7.9,24,8.3,8,256
2014-08-16,2,81,64,73,M,64,67,0, 8,-,-, ,M,M,M,0.00,29.26,29.90,7.9,22,8.3,8,256
2014-08-17,1,71,64,68,-4,61,63,0, 3,0501,1851,DZ BR HZ,0,M,0.0,  T,29.23,29.96,7.9,3,8.5,8,257
2014-08-17,2,72,66,69,M,64,66,0, 4,-,-,BR,M,M,M,0.00,29.29,29.94,7.8,2,8.6,8,257
2014-08-18,1,83,65,74, 2,62,66,0, 9,0502,1849,BR HZ,0,M,0.0,0.00,29.12,29.85,2.8,22,4.9,8,258
2014-08-18,2,85,67,76,M,66,69,0,11,-,-,HZ,M,M,M,0.00,29.18,29.84,2.7,23,5.7,8,258
2014-08-19,1,86,69,78, 7,65,69,0,13,0503,1848,RA,0,M,0.0,0.09,29.02,29.72,9.2,24,10.7,8,259
2014-08-19,2,86,73,80,M,68,71,0,15,-,-,RA BR,M,M,M,0.13,29.08,29.71,10.6,23,11.5,8,259
2014-08-20,1,86,66,76, 5,63,68,0,11,0504,1846, ,0,M,0.0,0.00,29.17,29.86,7.4,25,7.9,8,260
2014-08-20,2,87,68,78,M,67,71,0,13,-,-, ,M,M,M,0.00,29.23,29.84,7.9,24,8.1,8,260
